11:44:13 I\BaseApplication     	============================ APP STARTUP ============================
12:09:20 I\x-mina              	<== [0] 心跳应答 { sk:7,ip:172.16.1.164,port:48704 }  ret:0
12:09:20 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 7, mSessionKey = 7
12:09:20 E\MinaTcpClientThread 	正常session-------172.16.1.164,48704
12:09:20 I\NewMessageReceiver  	parse data done! id:0, type:2
12:09:20 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:09:20 I\GroupsHodler        	init user infos - list:4, final:0
12:09:20 I\GroupsHodler        	init user infos - list:4, final:0
12:09:20 I\ConferencesHolder   	handle msg - type:12
12:09:20 W\MinaTcpClientThread 	MSG_SEND...
12:09:20 I\x-mina              	==> [7:77] 设置默认群 { id:5888 } 
12:09:20 I\x-mina              	<== [77] 设置默认群响应 ret:0
12:09:20 I\NewMessageReceiver  	parse data done! id:77, type:2
12:09:20 I\ConferencesHolder   	set def Group - ret:0, msg:String: "ok"

12:09:20 I\GroupsHodler        	=>update getInstance status - list:4
12:09:20 E\Group               	active size = 2
12:09:20 I\GroupsHodler        	sync status - list:4, final:0
12:09:20 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:09:20 I\CheckOverdue        	startRequest
12:09:21 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
12:09:21 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
12:09:21 E\Power               	当前电量:[ 58 ]
12:09:21 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
12:09:21 I\CheckOverdue        	onEvent errorCode:0
12:09:21 I\LedUtils            	rgb:0
12:09:21 I\MediaSession        	isReady -- sId:1, handle:-493021696
12:09:21 I\MediaSession        	isReady -- sId:1, handle:-493021696
12:09:21 I\Conference          	allow Speak:true, gId:5888, active:true, status:ENTERED, talk:IDLE, conn:true, members:false
12:09:21 I\ConferencesHolder   	handle msg - type:13
12:09:22 W\MinaTcpClientThread 	MSG_SEND...
12:09:22 I\x-mina              	==> [7:78] 拉自己信息
12:09:22 I\x-mina              	<== [78] 拉自己信息响应 { Name=4,Phone=9808600009510004,friendVer=1,GpsIntervalms=0 }  ret:0
12:09:22 I\x-mina              	<== [0] GetOfflineBroadcastMsgRepDesc ret:0
12:09:22 I\NewMessageReceiver  	parse data done! id:78, type:2
12:09:22 I\AccountHolder       	PRIORITY_LEVEL:0
12:09:22 I\NewMessageReceiver  	parse data done! id:0, type:2
12:09:22 I\AccountHolder       	updateLoginAccount: uin:null, name:4, phone:9808600009510004, defGid:0, avatar:, context:com.veclink.global.BaseApplication@7250d93,priority:0
12:09:22 E\cyTest              	是否版本有更新：false,新版本：1，老版本：1
12:09:22 I\AccountHolder       	Account changed - uin:false, gid:false, query:false, cauth:false, upLoc:false, ver：false
12:09:22 I\AccountHolder       	loadLoginAccount: uin:2511137, name:4, avatar:, phone:9808600009510004, defGid:0, Priority:0,Vip:0
12:09:22 I\AccountHolder       	! GetUserOwnInfoRep ret upInternal:0
12:09:23 I\NotificationsMgr    	notifyRegisteredAccount
12:09:23 I\NotificationsMgr    	acc status new:1, old:1, ticknull
12:09:25 I\x-mina              	当前缓冲信息 ： 70,71,
12:09:25 E\x-mina              	等待回复包超时[70] ，删除消息
12:09:25 I\NewMessageReceiver  	msg err ack, id:70
12:09:25 I\x-mina              	当前缓冲信息 ： 71,
12:09:25 I\NewMessageReceiver  	msg err ack, id:71
12:09:25 E\x-mina              	等待回复包超时[71] ，删除消息
12:09:25 E\IntervalAlarm       	wakeup - :
12:09:25 E\心跳闹钟                	唤醒自己==12月11日12:09:25
12:09:25 I\x-mina              	<== [0] GetOfflineBroadcastMsgRepDesc ret:0
12:09:25 I\NewMessageReceiver  	parse data done! id:0, type:2
12:09:25 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:09:30 E\IntervalAlarm       	wakeup - :
12:09:30 E\心跳闹钟                	唤醒自己==12月11日12:09:30
12:09:30 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:09:35 E\IntervalAlarm       	wakeup - :
12:09:35 E\心跳闹钟                	唤醒自己==12月11日12:09:35
12:09:35 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:09:38 I\MPushService        	INITIAL timeStartService = 1512965378449
12:09:40 E\IntervalAlarm       	startHeartBeat - :
12:09:40 E\心跳闹钟                	心跳闹钟==12月11日12:09:40
12:09:40 I\x-mina              	adjust count = 0
12:09:40 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@8d6e108 size=1>
12:09:40 I\x-mina              	==> [7:0] 心跳请求 { sk:7,uin:2511137 } 
12:09:40 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
12:09:40 I\x-mina              	receive time tick
12:09:40 I\x-mina              	keepEstablish to broad idle state
12:09:40 E\IntervalAlarm       	startHeartBeat - :
12:09:40 E\心跳闹钟                	心跳闹钟==12月11日12:09:40
12:09:40 I\x-mina              	<== [0] 心跳应答 { sk:7,ip:172.16.1.164,port:48704 }  ret:0
12:09:40 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:09:40 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 7, mSessionKey = 7
12:09:40 E\MinaTcpClientThread 	正常session-------172.16.1.164,48704
12:09:40 E\IntervalAlarm       	wakeup - :
12:09:40 E\心跳闹钟                	唤醒自己==12月11日12:09:40
12:09:40 I\NewMessageReceiver  	parse data done! id:0, type:2
12:09:40 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:09:40 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:09:41 I\CheckOverdue        	startRequest
12:09:41 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
12:09:41 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
12:09:41 E\Power               	当前电量:[ 60 ]
12:09:43 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
12:09:43 I\CheckOverdue        	onEvent errorCode:0
12:09:45 E\IntervalAlarm       	wakeup - :
12:09:45 E\心跳闹钟                	唤醒自己==12月11日12:09:45
12:09:45 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:09:50 E\IntervalAlarm       	wakeup - :
12:09:50 E\心跳闹钟                	唤醒自己==12月11日12:09:50
12:09:50 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:09:55 E\IntervalAlarm       	wakeup - :
12:09:55 E\心跳闹钟                	唤醒自己==12月11日12:09:55
12:09:55 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:00 E\IntervalAlarm       	startHeartBeat - :
12:10:00 E\心跳闹钟                	心跳闹钟==12月11日12:10:00
12:10:00 I\x-mina              	adjust count = 0
12:10:00 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@8d6e108 size=1>
12:10:00 I\x-mina              	==> [7:0] 心跳请求 { sk:7,uin:2511137 } 
12:10:00 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
12:10:00 I\x-mina              	receive time tick
12:10:00 I\x-mina              	keepEstablish to broad idle state
12:10:00 E\IntervalAlarm       	startHeartBeat - :
12:10:00 E\心跳闹钟                	心跳闹钟==12月11日12:10:00
12:10:00 E\IntervalAlarm       	wakeup - :
12:10:00 E\心跳闹钟                	唤醒自己==12月11日12:10:00
12:10:00 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:10:00 I\x-mina              	<== [0] 心跳应答 { sk:7,ip:172.16.1.164,port:48704 }  ret:0
12:10:00 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 7, mSessionKey = 7
12:10:00 E\MinaTcpClientThread 	正常session-------172.16.1.164,48704
12:10:00 I\NewMessageReceiver  	parse data done! id:0, type:2
12:10:00 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:01 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:10:01 I\DownUploadUtil      	开始请求111
12:10:03 I\CheckOverdue        	startRequest
12:10:03 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
12:10:03 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
12:10:03 E\Power               	当前电量:[ 60 ]
12:10:05 E\IntervalAlarm       	wakeup - :
12:10:05 E\心跳闹钟                	唤醒自己==12月11日12:10:05
12:10:05 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:10 E\IntervalAlarm       	wakeup - :
12:10:10 E\心跳闹钟                	唤醒自己==12月11日12:10:10
12:10:10 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:12 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
12:10:12 I\CheckOverdue        	onEvent errorCode:0
12:10:15 E\IntervalAlarm       	wakeup - :
12:10:15 E\心跳闹钟                	唤醒自己==12月11日12:10:15
12:10:15 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:20 I\MPushService        	INITIAL timeStartService = 1512965420282
12:10:20 E\IntervalAlarm       	startHeartBeat - :
12:10:20 E\心跳闹钟                	心跳闹钟==12月11日12:10:20
12:10:20 I\x-mina              	adjust count = 0
12:10:20 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@8d6e108 size=1>
12:10:20 I\x-mina              	==> [7:0] 心跳请求 { sk:7,uin:2511137 } 
12:10:20 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
12:10:20 I\x-mina              	receive time tick
12:10:20 I\x-mina              	keepEstablish to broad idle state
12:10:20 E\IntervalAlarm       	startHeartBeat - :
12:10:20 E\心跳闹钟                	心跳闹钟==12月11日12:10:20
12:10:20 E\IntervalAlarm       	wakeup - :
12:10:20 E\心跳闹钟                	唤醒自己==12月11日12:10:20
12:10:20 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:22 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:10:22 I\x-mina              	<== [0] 心跳应答 { sk:7,ip:172.16.1.164,port:48704 }  ret:0
12:10:22 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 7, mSessionKey = 7
12:10:22 E\MinaTcpClientThread 	正常session-------172.16.1.164,48704
12:10:22 I\NewMessageReceiver  	parse data done! id:0, type:2
12:10:22 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:10:22 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:10:25 W\MinaTcpClientThread 	MSG_SEND...
12:10:25 I\x-mina              	==> [7:79] 拉取自己的围栏信息 { uin:2511137 } 
12:10:25 E\IntervalAlarm       	wakeup - :
12:10:25 E\心跳闹钟                	唤醒自己==12月11日12:10:25
12:10:25 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:29 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:30 E\IntervalAlarm       	wakeup - :
12:10:30 E\心跳闹钟                	唤醒自己==12月11日12:10:30
12:10:31 W\ChatNewActivity     	上传文件失败onUploadFailed()
12:10:32 I\CheckOverdue        	startRequest
12:10:32 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
12:10:32 I\x-mina              	当前缓冲信息 ： 79,
12:10:32 I\x-mina              	等待回复包超时[79], 重发消息， 剩余重发次数 : 0
12:10:32 W\MinaTcpClientThread 	MSG_SEND...
12:10:32 I\x-mina              	==> [7:79] 拉取自己的围栏信息 { uin:2511137 } 
12:10:32 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
12:10:32 E\Power               	当前电量:[ 60 ]
12:10:35 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
12:10:35 I\CheckOverdue        	onEvent errorCode:0
12:10:35 E\IntervalAlarm       	wakeup - :
12:10:35 E\心跳闹钟                	唤醒自己==12月11日12:10:35
12:10:35 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:39 I\x-mina              	当前缓冲信息 ： 79,
12:10:39 I\NewMessageReceiver  	msg err ack, id:79
12:10:39 E\x-mina              	等待回复包超时[79] ，删除消息
12:10:39 I\DownUploadUtil      	开始请求111
12:10:40 E\IntervalAlarm       	startHeartBeat - :
12:10:40 E\心跳闹钟                	心跳闹钟==12月11日12:10:40
12:10:40 I\x-mina              	adjust count = 0
12:10:40 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@8d6e108 size=1>
12:10:40 I\x-mina              	==> [7:0] 心跳请求 { sk:7,uin:2511137 } 
12:10:40 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
12:10:40 I\x-mina              	receive time tick
12:10:40 I\x-mina              	keepEstablish to broad idle state
12:10:40 E\IntervalAlarm       	startHeartBeat - :
12:10:40 E\心跳闹钟                	心跳闹钟==12月11日12:10:40
12:10:40 E\IntervalAlarm       	wakeup - :
12:10:40 E\心跳闹钟                	唤醒自己==12月11日12:10:40
12:10:40 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:43 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:10:43 I\x-mina              	<== [0] 心跳应答 { sk:7,ip:172.16.1.164,port:48704 }  ret:0
12:10:43 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 7, mSessionKey = 7
12:10:43 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:10:43 E\MinaTcpClientThread 	正常session-------172.16.1.164,48704
12:10:43 I\NewMessageReceiver  	parse data done! id:0, type:2
12:10:43 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:10:45 E\IntervalAlarm       	wakeup - :
12:10:45 E\心跳闹钟                	唤醒自己==12月11日12:10:45
12:10:45 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:50 E\IntervalAlarm       	wakeup - :
12:10:50 E\心跳闹钟                	唤醒自己==12月11日12:10:50
12:10:50 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:10:55 I\CheckOverdue        	startRequest
12:10:55 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
12:10:55 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
12:10:55 E\Power               	当前电量:[ 60 ]
12:10:55 E\IntervalAlarm       	wakeup - :
12:10:55 E\心跳闹钟                	唤醒自己==12月11日12:10:55
12:10:55 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
12:10:55 I\CheckOverdue        	onEvent errorCode:0
12:10:55 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:00 E\IntervalAlarm       	startHeartBeat - :
12:11:00 E\心跳闹钟                	心跳闹钟==12月11日12:11:00
12:11:00 I\x-mina              	adjust count = 0
12:11:00 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@8d6e108 size=1>
12:11:00 I\x-mina              	==> [7:0] 心跳请求 { sk:7,uin:2511137 } 
12:11:00 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
12:11:00 I\x-mina              	receive time tick
12:11:00 I\x-mina              	keepEstablish to broad idle state
12:11:00 E\IntervalAlarm       	startHeartBeat - :
12:11:00 E\心跳闹钟                	心跳闹钟==12月11日12:11:00
12:11:00 E\IntervalAlarm       	wakeup - :
12:11:00 E\心跳闹钟                	唤醒自己==12月11日12:11:00
12:11:00 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:11:00 I\x-mina              	<== [0] 心跳应答 { sk:7,ip:172.16.1.164,port:48704 }  ret:0
12:11:00 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 7, mSessionKey = 7
12:11:00 E\MinaTcpClientThread 	正常session-------172.16.1.164,48704
12:11:00 I\NewMessageReceiver  	parse data done! id:0, type:2
12:11:01 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:03 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:11:05 E\IntervalAlarm       	wakeup - :
12:11:05 E\心跳闹钟                	唤醒自己==12月11日12:11:05
12:11:05 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:10 E\IntervalAlarm       	wakeup - :
12:11:10 E\心跳闹钟                	唤醒自己==12月11日12:11:10
12:11:10 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:15 I\CheckOverdue        	startRequest
12:11:15 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
12:11:15 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
12:11:15 E\Power               	当前电量:[ 60 ]
12:11:15 E\IntervalAlarm       	wakeup - :
12:11:15 E\心跳闹钟                	唤醒自己==12月11日12:11:15
12:11:15 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
12:11:15 I\CheckOverdue        	onEvent errorCode:0
12:11:16 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:18 I\MPushService        	INITIAL timeStartService = 1512965478401
12:11:20 E\IntervalAlarm       	startHeartBeat - :
12:11:20 E\心跳闹钟                	心跳闹钟==12月11日12:11:20
12:11:20 I\x-mina              	adjust count = 0
12:11:20 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@8d6e108 size=1>
12:11:20 I\x-mina              	==> [7:0] 心跳请求 { sk:7,uin:2511137 } 
12:11:20 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
12:11:20 I\x-mina              	receive time tick
12:11:20 I\x-mina              	keepEstablish to broad idle state
12:11:20 E\IntervalAlarm       	startHeartBeat - :
12:11:20 E\心跳闹钟                	心跳闹钟==12月11日12:11:20
12:11:20 E\IntervalAlarm       	wakeup - :
12:11:20 E\心跳闹钟                	唤醒自己==12月11日12:11:20
12:11:20 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:11:20 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:21 I\x-mina              	<== [0] 心跳应答 { sk:7,ip:172.16.1.164,port:48704 }  ret:0
12:11:21 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 7, mSessionKey = 7
12:11:21 E\MinaTcpClientThread 	正常session-------172.16.1.164,48704
12:11:21 I\NewMessageReceiver  	parse data done! id:0, type:2
12:11:21 I\DownUploadUtil      	开始请求111
12:11:22 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:11:25 E\IntervalAlarm       	wakeup - :
12:11:25 E\心跳闹钟                	唤醒自己==12月11日12:11:25
12:11:26 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:30 E\IntervalAlarm       	wakeup - :
12:11:30 E\心跳闹钟                	唤醒自己==12月11日12:11:30
12:11:31 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:35 E\IntervalAlarm       	wakeup - :
12:11:35 E\心跳闹钟                	唤醒自己==12月11日12:11:35
12:11:35 I\CheckOverdue        	startRequest
12:11:35 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
12:11:35 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
12:11:35 E\Power               	当前电量:[ 60 ]
12:11:35 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
12:11:35 I\CheckOverdue        	onEvent errorCode:0
12:11:36 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:39 W\MinaTcpClientThread 	MSG_SEND...
12:11:39 I\x-mina              	==> [7:80] 拉取自己的围栏信息 { uin:2511137 } 
12:11:40 E\IntervalAlarm       	startHeartBeat - :
12:11:40 E\心跳闹钟                	心跳闹钟==12月11日12:11:40
12:11:40 I\x-mina              	adjust count = 0
12:11:40 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@8d6e108 size=1>
12:11:40 I\x-mina              	==> [7:0] 心跳请求 { sk:7,uin:2511137 } 
12:11:40 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
12:11:40 I\x-mina              	receive time tick
12:11:40 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:11:40 I\x-mina              	keepEstablish to broad idle state
12:11:40 E\IntervalAlarm       	startHeartBeat - :
12:11:40 E\心跳闹钟                	心跳闹钟==12月11日12:11:40
12:11:40 E\IntervalAlarm       	wakeup - :
12:11:40 E\心跳闹钟                	唤醒自己==12月11日12:11:40
12:11:40 I\x-mina              	<== [0] 心跳应答 { sk:7,ip:172.16.1.164,port:48704 }  ret:0
12:11:40 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 7, mSessionKey = 7
12:11:40 E\MinaTcpClientThread 	正常session-------172.16.1.164,48704
12:11:40 I\NewMessageReceiver  	parse data done! id:0, type:2
12:11:41 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:41 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:11:45 E\IntervalAlarm       	wakeup - :
12:11:45 E\心跳闹钟                	唤醒自己==12月11日12:11:45
12:11:45 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:46 I\x-mina              	当前缓冲信息 ： 80,
12:11:46 I\x-mina              	等待回复包超时[80], 重发消息， 剩余重发次数 : 0
12:11:46 W\MinaTcpClientThread 	MSG_SEND...
12:11:46 I\x-mina              	==> [7:80] 拉取自己的围栏信息 { uin:2511137 } 
12:11:50 E\IntervalAlarm       	wakeup - :
12:11:50 E\心跳闹钟                	唤醒自己==12月11日12:11:50
12:11:51 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:11:53 I\x-mina              	当前缓冲信息 ： 80,
12:11:53 I\NewMessageReceiver  	msg err ack, id:80
12:11:53 E\x-mina              	等待回复包超时[80] ，删除消息
12:11:55 E\IntervalAlarm       	wakeup - :
12:11:55 E\心跳闹钟                	唤醒自己==12月11日12:11:55
12:11:55 I\CheckOverdue        	startRequest
12:11:55 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
12:11:56 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
12:11:56 E\Power               	当前电量:[ 60 ]
12:11:56 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:12:00 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
12:12:00 I\CheckOverdue        	onEvent errorCode:0
12:12:00 E\IntervalAlarm       	startHeartBeat - :
12:12:00 E\心跳闹钟                	心跳闹钟==12月11日12:12:00
12:12:00 I\x-mina              	adjust count = 0
12:12:00 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@8d6e108 size=1>
12:12:00 I\x-mina              	==> [7:0] 心跳请求 { sk:7,uin:2511137 } 
12:12:00 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
12:12:00 I\x-mina              	receive time tick
12:12:00 I\x-mina              	keepEstablish to broad idle state
12:12:00 E\IntervalAlarm       	startHeartBeat - :
12:12:00 E\心跳闹钟                	心跳闹钟==12月11日12:12:00
12:12:00 E\IntervalAlarm       	wakeup - :
12:12:00 E\心跳闹钟                	唤醒自己==12月11日12:12:00
12:12:01 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-7
Latitude=22.544492
Longitude=113.95024
12:12:03 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
12:12:05 I\x-mina              	PTTKeepAliveTransmittor PingTimeoutTask timeout
12:12:05 I\x-mina              	Heart beat timeout, waiting for retry ...
12:12:05 I\x-mina              	============================ index 172.16.1.65:22346
12:12:05 I\x-mina              	disconnect internal
12:12:05 I\x-mina              	state change to CLOSING
12:12:05 I\MProxy              	MProxy onTransPointEnable newStatus 1
12:12:05 I\x-mina              	state change to BROKEN
12:12:05 I\x-mina              	state change to BROKEN
12:12:05 I\ConferencesHolder   	onEvent ConnectStatusMessage. -- status:102
